Iteration	MSE
1871	0.028789
1872	0.028784
1873	0.028778
1874	0.028773
1875	0.028767
1876	0.028762
1877	0.028756
1878	0.028751
1879	0.028745
1880	0.028740
1881	0.028734
1882	0.028729
1883	0.028723
1884	0.028718
1885	0.028712
1886	0.028707
1887	0.028701
1888	0.028696
1889	0.028690
1890	0.028685
1891	0.028679
1892	0.028674
1893	0.028668
1894	0.028663
1895	0.028657
1896	0.028651
1897	0.028646
1898	0.028640
1899	0.028635
1900	0.028629
1901	0.028624
1902	0.028618
1903	0.028613
1904	0.028607
1905	0.028601
1906	0.028596
1907	0.028590
1908	0.028585
1909	0.028579
1910	0.028574
1911	0.028568
1912	0.028562
1913	0.028557
1914	0.028551
1915	0.028546
1916	0.028540
1917	0.028535
1918	0.028529
1919	0.028523
1920	0.028518
1921	0.028512
1922	0.028507
1923	0.028501
1924	0.028495
1925	0.028490
1926	0.028484
1927	0.028479
1928	0.028473
1929	0.028467
1930	0.028462
1931	0.028456
1932	0.028451
1933	0.028445
1934	0.028439
1935	0.028434
1936	0.028428
1937	0.028422
1938	0.028417
1939	0.028411
1940	0.028406
1941	0.028400
1942	0.028394
1943	0.028389
1944	0.028383
1945	0.028377
1946	0.028372
1947	0.028366
1948	0.028361
1949	0.028355
1950	0.028349
1951	0.028344
1952	0.028338
1953	0.028332
1954	0.028327
1955	0.028321
1956	0.028315
1957	0.028310
1958	0.028304
1959	0.028298
1960	0.028293
1961	0.028287
1962	0.028281
1963	0.028276
1964	0.028270
1965	0.028264
1966	0.028259
1967	0.028253
1968	0.028247
1969	0.028242
1970	0.028236
1971	0.028230
1972	0.028225
1973	0.028219
1974	0.028213
1975	0.028208
1976	0.028202
1977	0.028196
1978	0.028191
1979	0.028185
1980	0.028179
1981	0.028174
1982	0.028168
1983	0.028162
1984	0.028156
1985	0.028151
1986	0.028145
1987	0.028139
1988	0.028134
1989	0.028128
1990	0.028122
1991	0.028117
1992	0.028111
1993	0.028105
1994	0.028099
1995	0.028094
1996	0.028088
1997	0.028082
1998	0.028077
1999	0.028071
2000	0.028065
2001	0.028060
2002	0.028054
2003	0.028048
2004	0.028042
2005	0.028037
2006	0.028031
2007	0.028025
2008	0.028020
2009	0.028014
2010	0.028008
2011	0.028002
2012	0.027997
2013	0.027991
2014	0.027985
2015	0.027980
2016	0.027974
2017	0.027968
2018	0.027962
2019	0.027957
2020	0.027951
2021	0.027945
2022	0.027940
2023	0.027934
2024	0.027928
2025	0.027922
2026	0.027917
2027	0.027911
2028	0.027905
2029	0.027899
2030	0.027894
2031	0.027888
2032	0.027882
2033	0.027877
2034	0.027871
2035	0.027865
2036	0.027859
2037	0.027854
2038	0.027848
2039	0.027842
2040	0.027836
2041	0.027831
2042	0.027825
2043	0.027819
2044	0.027814
2045	0.027808
2046	0.027802
2047	0.027796
2048	0.027791
2049	0.027785
2050	0.027779
2051	0.027773
2052	0.027768
2053	0.027762
2054	0.027756
2055	0.027750
2056	0.027745
2057	0.027739
2058	0.027733
2059	0.027728
2060	0.027722
2061	0.027716
2062	0.027710
2063	0.027705
2064	0.027699
2065	0.027693
2066	0.027687
2067	0.027682
2068	0.027676
2069	0.027670
2070	0.027664
2071	0.027659
2072	0.027653
2073	0.027647
2074	0.027641
2075	0.027636
2076	0.027630
2077	0.027624
2078	0.027619
2079	0.027613
2080	0.027607
2081	0.027601
2082	0.027596
2083	0.027590
2084	0.027584
2085	0.027578
2086	0.027573
2087	0.027567
2088	0.027561
2089	0.027556
2090	0.027550
2091	0.027544
2092	0.027538
2093	0.027533
2094	0.027527
2095	0.027521
2096	0.027515
2097	0.027510
2098	0.027504
2099	0.027498
2100	0.027493
2101	0.027487
2102	0.027481
2103	0.027475
2104	0.027470
2105	0.027464
2106	0.027458
2107	0.027452
2108	0.027447
2109	0.027441
2110	0.027435
2111	0.027430
2112	0.027424
2113	0.027418
2114	0.027412
2115	0.027407
2116	0.027401
2117	0.027395
2118	0.027390
2119	0.027384
2120	0.027378
2121	0.027372
2122	0.027367
2123	0.027361
2124	0.027355
2125	0.027350
2126	0.027344
2127	0.027338
2128	0.027333
2129	0.027327
2130	0.027321
2131	0.027315
2132	0.027310
2133	0.027304
2134	0.027298
2135	0.027293
2136	0.027287
2137	0.027281
2138	0.027276
2139	0.027270
2140	0.027264
2141	0.027258
2142	0.027253
2143	0.027247
2144	0.027241
2145	0.027236
2146	0.027230
2147	0.027224
2148	0.027219
2149	0.027213
2150	0.027207
2151	0.027202
2152	0.027196
2153	0.027190
2154	0.027185
2155	0.027179
2156	0.027173
2157	0.027168
2158	0.027162
2159	0.027156
2160	0.027151
2161	0.027145
2162	0.027139
2163	0.027134
2164	0.027128
2165	0.027122
2166	0.027117
2167	0.027111
2168	0.027105
2169	0.027100
2170	0.027094
2171	0.027088
2172	0.027083
2173	0.027077
2174	0.027071
2175	0.027066
2176	0.027060
2177	0.027055
2178	0.027049
2179	0.027043
2180	0.027038
2181	0.027032
2182	0.027026
2183	0.027021
2184	0.027015
2185	0.027010
2186	0.027004
2187	0.026998
2188	0.026993
2189	0.026987
2190	0.026981
2191	0.026976
2192	0.026970
2193	0.026965
2194	0.026959
2195	0.026953
2196	0.026948
2197	0.026942
2198	0.026937
2199	0.026931
2200	0.026925
2201	0.026920
2202	0.026914
2203	0.026909
2204	0.026903
2205	0.026897
2206	0.026892
2207	0.026886
2208	0.026881
2209	0.026875
2210	0.026870
2211	0.026864
2212	0.026858
2213	0.026853
2214	0.026847
2215	0.026842
2216	0.026836
2217	0.026831
2218	0.026825
2219	0.026819
2220	0.026814
2221	0.026808
2222	0.026803
2223	0.026797
2224	0.026792
2225	0.026786
2226	0.026781
2227	0.026775
2228	0.026770
2229	0.026764
2230	0.026759
2231	0.026753
2232	0.026747
2233	0.026742
2234	0.026736
2235	0.026731
2236	0.026725
2237	0.026720
2238	0.026714
2239	0.026709
2240	0.026703
2241	0.026698
2242	0.026692
2243	0.026687
2244	0.026681
2245	0.026676
2246	0.026670
2247	0.026665
2248	0.026659
2249	0.026654
2250	0.026648
2251	0.026643
2252	0.026638
2253	0.026632
2254	0.026627
2255	0.026621
2256	0.026616
2257	0.026610
2258	0.026605
2259	0.026599
2260	0.026594
2261	0.026588
2262	0.026583
2263	0.026577
2264	0.026572
2265	0.026567
2266	0.026561
2267	0.026556
2268	0.026550
2269	0.026545
2270	0.026539
2271	0.026534
2272	0.026529
2273	0.026523
2274	0.026518
2275	0.026512
2276	0.026507
2277	0.026502
2278	0.026496
2279	0.026491
2280	0.026485
2281	0.026480
2282	0.026475
2283	0.026469
2284	0.026464
2285	0.026458
2286	0.026453
2287	0.026448
2288	0.026442
2289	0.026437
2290	0.026432
2291	0.026426
2292	0.026421
2293	0.026416
2294	0.026410
2295	0.026405
2296	0.026400
2297	0.026394
2298	0.026389
2299	0.026384
2300	0.026378
2301	0.026373
2302	0.026368
2303	0.026362
2304	0.026357
2305	0.026352
2306	0.026346
2307	0.026341
2308	0.026336
2309	0.026330
2310	0.026325
2311	0.026320
2312	0.026314
2313	0.026309
2314	0.026304
2315	0.026299
2316	0.026293
2317	0.026288
2318	0.026283
2319	0.026278
2320	0.026272
2321	0.026267
2322	0.026262
2323	0.026257
2324	0.026251
2325	0.026246
2326	0.026241
2327	0.026236
2328	0.026230
2329	0.026225
2330	0.026220
2331	0.026215
2332	0.026209
2333	0.026204
2334	0.026199
2335	0.026194
2336	0.026189
2337	0.026183
2338	0.026178
2339	0.026173
2340	0.026168
2341	0.026163
2342	0.026157
2343	0.026152
2344	0.026147
2345	0.026142
2346	0.026137
2347	0.026131
2348	0.026126
2349	0.026121
2350	0.026116
2351	0.026111
2352	0.026106
2353	0.026101
2354	0.026095
2355	0.026090
2356	0.026085
2357	0.026080
2358	0.026075
2359	0.026070
2360	0.026065
2361	0.026060
2362	0.026054
2363	0.026049
2364	0.026044
2365	0.026039
2366	0.026034
2367	0.026029
2368	0.026024
2369	0.026019
2370	0.026014
2371	0.026009
2372	0.026004
2373	0.025998
2374	0.025993
2375	0.025988
2376	0.025983
2377	0.025978
2378	0.025973
2379	0.025968
2380	0.025963
2381	0.025958
2382	0.025953
2383	0.025948
2384	0.025943
2385	0.025938
2386	0.025933
2387	0.025928
2388	0.025923
2389	0.025918
2390	0.025913
2391	0.025908
2392	0.025903
2393	0.025898
2394	0.025893
2395	0.025888
2396	0.025883
2397	0.025878
2398	0.025873
2399	0.025868
2400	0.025863
2401	0.025858
2402	0.025853
2403	0.025848
2404	0.025843
2405	0.025838
2406	0.025833
2407	0.025829
2408	0.025824
2409	0.025819
2410	0.025814
2411	0.025809
2412	0.025804
2413	0.025799
2414	0.025794
2415	0.025789
2416	0.025784
2417	0.025779
2418	0.025775
2419	0.025770
2420	0.025765
2421	0.025760
2422	0.025755
2423	0.025750
2424	0.025745
2425	0.025740
2426	0.025736
2427	0.025731
2428	0.025726
2429	0.025721
2430	0.025716
2431	0.025711
2432	0.025707
2433	0.025702
2434	0.025697
2435	0.025692
2436	0.025687
2437	0.025683
2438	0.025678
2439	0.025673
2440	0.025668
2441	0.025663
2442	0.025659
2443	0.025654
2444	0.025649
2445	0.025644
2446	0.025640
2447	0.025635
2448	0.025630
2449	0.025625
2450	0.025621
2451	0.025616
2452	0.025611
2453	0.025606
2454	0.025602
2455	0.025597
2456	0.025592
2457	0.025587
2458	0.025583
2459	0.025578
2460	0.025573
2461	0.025569
2462	0.025564
2463	0.025559
2464	0.025554
2465	0.025550
2466	0.025545
2467	0.025540
2468	0.025536
2469	0.025531
2470	0.025526
2471	0.025522
2472	0.025517
2473	0.025513
2474	0.025508
2475	0.025503
2476	0.025499
2477	0.025494
2478	0.025489
2479	0.025485
2480	0.025480
2481	0.025476
2482	0.025471
2483	0.025466
2484	0.025462
2485	0.025457
2486	0.025453
2487	0.025448
2488	0.025443
2489	0.025439
2490	0.025434
2491	0.025430
2492	0.025425
2493	0.025421
2494	0.025416
2495	0.025411
2496	0.025407
2497	0.025402
2498	0.025398
2499	0.025393
2500	0.025389
2501	0.025384
2502	0.025380
2503	0.025375
2504	0.025371
2505	0.025366
2506	0.025362
2507	0.025357
2508	0.025353
2509	0.025348
2510	0.025344
2511	0.025339
2512	0.025335
2513	0.025330
2514	0.025326
2515	0.025321
2516	0.025317
2517	0.025313
2518	0.025308
2519	0.025304
2520	0.025299
2521	0.025295
2522	0.025290
2523	0.025286
2524	0.025282
2525	0.025277
2526	0.025273
2527	0.025268
2528	0.025264
2529	0.025260
2530	0.025255
2531	0.025251
2532	0.025246
2533	0.025242
2534	0.025238
2535	0.025233
2536	0.025229
2537	0.025225
2538	0.025220
2539	0.025216
2540	0.025212
2541	0.025207
2542	0.025203
2543	0.025199
2544	0.025194
2545	0.025190
2546	0.025186
2547	0.025181
2548	0.025177
2549	0.025173
2550	0.025168
2551	0.025164
2552	0.025160
2553	0.025155
2554	0.025151
2555	0.025147
2556	0.025143
2557	0.025138
2558	0.025134
2559	0.025130
2560	0.025126
2561	0.025121
2562	0.025117
2563	0.025113
2564	0.025109
2565	0.025104
2566	0.025100
2567	0.025096
2568	0.025092
2569	0.025088
2570	0.025083
2571	0.025079
2572	0.025075
2573	0.025071
2574	0.025067
2575	0.025062
2576	0.025058
2577	0.025054
2578	0.025050
2579	0.025046
2580	0.025042
2581	0.025037
2582	0.025033
2583	0.025029
2584	0.025025
2585	0.025021
2586	0.025017
2587	0.025013
2588	0.025009
2589	0.025004
2590	0.025000
2591	0.024996
2592	0.024992
2593	0.024988
2594	0.024984
2595	0.024980
2596	0.024976
2597	0.024972
2598	0.024968
2599	0.024964
2600	0.024959
2601	0.024955
2602	0.024951
2603	0.024947
2604	0.024943
2605	0.024939
2606	0.024935
2607	0.024931
2608	0.024927
2609	0.024923
2610	0.024919
2611	0.024915
2612	0.024911
2613	0.024907
2614	0.024903
2615	0.024899
2616	0.024895
2617	0.024891
2618	0.024887
2619	0.024883
2620	0.024879
2621	0.024875
2622	0.024871
2623	0.024867
2624	0.024863
2625	0.024859
2626	0.024855
2627	0.024851
2628	0.024847
2629	0.024844
2630	0.024840
2631	0.024836
2632	0.024832
2633	0.024828
2634	0.024824
2635	0.024820
2636	0.024816
2637	0.024812
2638	0.024808
2639	0.024804
2640	0.024801
2641	0.024797
2642	0.024793
2643	0.024789
2644	0.024785
2645	0.024781
2646	0.024777
2647	0.024774
2648	0.024770
2649	0.024766
2650	0.024762
2651	0.024758
2652	0.024754
2653	0.024751
2654	0.024747
2655	0.024743
2656	0.024739
2657	0.024735
2658	0.024732
2659	0.024728
2660	0.024724
2661	0.024720
2662	0.024716
2663	0.024713
2664	0.024709
2665	0.024705
2666	0.024701
2667	0.024698
2668	0.024694
2669	0.024690
2670	0.024686
2671	0.024683
2672	0.024679
2673	0.024675
2674	0.024671
2675	0.024668
2676	0.024664
2677	0.024660
2678	0.024656
2679	0.024653
2680	0.024649
2681	0.024645
2682	0.024642
2683	0.024638
2684	0.024634
2685	0.024631
2686	0.024627
2687	0.024623
2688	0.024620
2689	0.024616
2690	0.024612
2691	0.024609
2692	0.024605
2693	0.024601
2694	0.024598
2695	0.024594
2696	0.024590
2697	0.024587
2698	0.024583
2699	0.024580
2700	0.024576
2701	0.024572
2702	0.024569
2703	0.024565
2704	0.024562
2705	0.024558
2706	0.024554
2707	0.024551
2708	0.024547
2709	0.024544
2710	0.024540
2711	0.024537
2712	0.024533
2713	0.024529
2714	0.024526
2715	0.024522
2716	0.024519
2717	0.024515
2718	0.024512
2719	0.024508
2720	0.024505
2721	0.024501
2722	0.024498
2723	0.024494
2724	0.024491
2725	0.024487
2726	0.024484
2727	0.024480
2728	0.024477
2729	0.024473
2730	0.024470
2731	0.024466
2732	0.024463
2733	0.024459
2734	0.024456
2735	0.024452
2736	0.024449
2737	0.024445
2738	0.024442
2739	0.024438
2740	0.024435
2741	0.024432
2742	0.024428
2743	0.024425
2744	0.024421
2745	0.024418
2746	0.024415
2747	0.024411
2748	0.024408
2749	0.024404
2750	0.024401
2751	0.024397
2752	0.024394
2753	0.024391
2754	0.024387
2755	0.024384
2756	0.024381
2757	0.024377
2758	0.024374
2759	0.024371
2760	0.024367
2761	0.024364
2762	0.024360
2763	0.024357
2764	0.024354
2765	0.024350
2766	0.024347
2767	0.024344
2768	0.024340
2769	0.024337
2770	0.024334
2771	0.024331
2772	0.024327
2773	0.024324
2774	0.024321
2775	0.024317
2776	0.024314
2777	0.024311
2778	0.024308
2779	0.024304
2780	0.024301
2781	0.024298
2782	0.024294
2783	0.024291
2784	0.024288
2785	0.024285
2786	0.024281
2787	0.024278
2788	0.024275
2789	0.024272
2790	0.024269
2791	0.024265
2792	0.024262
2793	0.024259
2794	0.024256
2795	0.024252
2796	0.024249
2797	0.024246
2798	0.024243
2799	0.024240
2800	0.024236
2801	0.024233
2802	0.024230
2803	0.024227
2804	0.024224
2805	0.024221
2806	0.024217
2807	0.024214
2808	0.024211
2809	0.024208
2810	0.024205
2811	0.024202
2812	0.024199
2813	0.024195
2814	0.024192
2815	0.024189
2816	0.024186
2817	0.024183
2818	0.024180
2819	0.024177
2820	0.024174
2821	0.024170
2822	0.024167
2823	0.024164
2824	0.024161
2825	0.024158
2826	0.024155
2827	0.024152
2828	0.024149
2829	0.024146
2830	0.024143
2831	0.024140
2832	0.024137
2833	0.024134
2834	0.024130
2835	0.024127
2836	0.024124
2837	0.024121
2838	0.024118
2839	0.024115
2840	0.024112
2841	0.024109
2842	0.024106
2843	0.024103
2844	0.024100
2845	0.024097
2846	0.024094
2847	0.024091
2848	0.024088
2849	0.024085
2850	0.024082
2851	0.024079
2852	0.024076
2853	0.024073
2854	0.024070
2855	0.024067
2856	0.024064
2857	0.024061
2858	0.024058
2859	0.024055
2860	0.024053
2861	0.024050
2862	0.024047
2863	0.024044
2864	0.024041
2865	0.024038
2866	0.024035
2867	0.024032
2868	0.024029
2869	0.024026
2870	0.024023
2871	0.024020
2872	0.024017
2873	0.024015
2874	0.024012
2875	0.024009
2876	0.024006
2877	0.024003
2878	0.024000
2879	0.023997
2880	0.023994
2881	0.023991
2882	0.023989
2883	0.023986
2884	0.023983
2885	0.023980
2886	0.023977
2887	0.023974
2888	0.023971
2889	0.023969
2890	0.023966
2891	0.023963
2892	0.023960
2893	0.023957
2894	0.023954
2895	0.023952
2896	0.023949
2897	0.023946
2898	0.023943
2899	0.023940
2900	0.023938
2901	0.023935
2902	0.023932
2903	0.023929
2904	0.023926
2905	0.023924
2906	0.023921
2907	0.023918
2908	0.023915
2909	0.023913
2910	0.023910
2911	0.023907
2912	0.023904
2913	0.023902
2914	0.023899
2915	0.023896
2916	0.023893
2917	0.023891
2918	0.023888
2919	0.023885
2920	0.023882
2921	0.023880
2922	0.023877
2923	0.023874
2924	0.023871
2925	0.023869
2926	0.023866
2927	0.023863
2928	0.023861
2929	0.023858
2930	0.023855
2931	0.023853
2932	0.023850
2933	0.023847
2934	0.023845
2935	0.023842
2936	0.023839
2937	0.023837
2938	0.023834
2939	0.023831
2940	0.023829
2941	0.023826
2942	0.023823
2943	0.023821
2944	0.023818
2945	0.023815
2946	0.023813
2947	0.023810
2948	0.023807
2949	0.023805
2950	0.023802
2951	0.023800
2952	0.023797
2953	0.023794
2954	0.023792
2955	0.023789
2956	0.023787
2957	0.023784
2958	0.023781
2959	0.023779
2960	0.023776
2961	0.023774
2962	0.023771
2963	0.023768
2964	0.023766
2965	0.023763
2966	0.023761
2967	0.023758
2968	0.023756
2969	0.023753
2970	0.023751
2971	0.023748
2972	0.023745
2973	0.023743
2974	0.023740
2975	0.023738
2976	0.023735
2977	0.023733
2978	0.023730
2979	0.023728
2980	0.023725
2981	0.023723
2982	0.023720
2983	0.023718
2984	0.023715
2985	0.023713
2986	0.023710
2987	0.023708
2988	0.023705
2989	0.023703
2990	0.023700
2991	0.023698
2992	0.023695
2993	0.023693
2994	0.023690
2995	0.023688
2996	0.023685
2997	0.023683
2998	0.023680
2999	0.023678
3000	0.023675
3001	0.023673
3002	0.023671
3003	0.023668
3004	0.023666
3005	0.023663
3006	0.023661
3007	0.023658
3008	0.023656
3009	0.023654
3010	0.023651
3011	0.023649
3012	0.023646
3013	0.023644
3014	0.023641
3015	0.023639
3016	0.023637
3017	0.023634
3018	0.023632
3019	0.023630
3020	0.023627
3021	0.023625
3022	0.023622
3023	0.023620
3024	0.023618
3025	0.023615
3026	0.023613
3027	0.023610
3028	0.023608
3029	0.023606
3030	0.023603
3031	0.023601
3032	0.023599
3033	0.023596
3034	0.023594
3035	0.023592
3036	0.023589
3037	0.023587
3038	0.023585
3039	0.023582
3040	0.023580
3041	0.023578
3042	0.023575
3043	0.023573
3044	0.023571
3045	0.023568
3046	0.023566
3047	0.023564
3048	0.023562
3049	0.023559
3050	0.023557
3051	0.023555
3052	0.023552
3053	0.023550
3054	0.023548
3055	0.023546
3056	0.023543
3057	0.023541
3058	0.023539
3059	0.023536
3060	0.023534
3061	0.023532
3062	0.023530
3063	0.023527
3064	0.023525
3065	0.023523
3066	0.023521
3067	0.023518
3068	0.023516
3069	0.023514
3070	0.023512
3071	0.023509
3072	0.023507
3073	0.023505
